SID,Age,Sex,Language,Experimenter,Coder,Exclude,Exclusion_reason,Knower_level,Task,Trial_number,Task_item,Response,Correct,Mem_check_1,Mem_check_2,Counted,Notes,Exclude_trial,Exclude_trial_reason
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,SF,Training,0,1,1,0,0,NA,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,SF,1,1,3,0,1,,NA,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,SF,2,3,5,0,1,,NA,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,SF,3,5,6,1,0,1,NA,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,SF,4,2,4,0,0,0,NA,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,SF,5,4,5,1,0,0,NA,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,SF,6,3,4,1,0,0,NA,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,SF,7,5,6,1,0,1,NA,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,SF,8,1,3,0,1,,NA,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,SF,9,2,3,1,0,0,NA,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,SF,10,4,6,0,0,1,NA,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,Next_number,1,1,5,0,NA,NA,NA,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,Next_number,2,3,6,0,NA,NA,NA,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,Next_number,3,5,7,0,NA,NA,NA,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,Next_number,4,2,7,0,NA,NA,NA,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,Next_number,5,4,1,0,NA,NA,NA,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,Next_number,6,3,1,0,NA,NA,NA,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,Next_number,7,5,6,1,NA,NA,NA,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,Next_number,8,1,3,0,NA,NA,NA,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,Next_number,9,2,5,0,NA,NA,NA,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,Next_number,10,4,7,0,NA,NA,NA,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,Give_N,1,1,1,1,NA,NA,0,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,Give_N,2,2,3,0,NA,NA,1,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,Give_N,3,1,1,1,NA,NA,0,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,Give_N,4,2,2,1,NA,NA,1,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,Give_N,5,3,3,1,NA,NA,1,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,Give_N,6,4,3,0,NA,NA,1,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,Give_N,7,3,2,0,NA,NA,1,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,Give_N,8,2,2,1,NA,NA,1,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,Highest_count,NA,NA,5,NA,NA,NA,NA,,0,
small_sf_2_1,3.22792608,F,English,AP,JS,0,,2,HC_error,NA,NA,3,NA,NA,NA,NA,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,SF,Training,0,1,1,0,0,NA,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,SF,1,1,2,1,1,,NA,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,SF,2,3,5,0,0,0,NA,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,SF,3,5,6,1,0,0,NA,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,SF,4,2,4,0,0,0,NA,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,SF,5,4,5,1,0,0,NA,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,SF,6,3,1,0,0,0,NA,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,SF,7,5,7,0,0,0,NA,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,SF,8,1,2,1,1,,NA,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,SF,9,2,3,1,1,,NA,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,SF,10,4,6,0,0,0,NA,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,Next_number,1,1,1,0,NA,NA,NA,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,Next_number,2,3,2,0,NA,NA,NA,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,Next_number,3,5,5,0,NA,NA,NA,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,Next_number,4,2,5,0,NA,NA,NA,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,Next_number,5,4,4,0,NA,NA,NA,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,Next_number,6,3,3,0,NA,NA,NA,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,Next_number,7,5,5,0,NA,NA,NA,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,Next_number,8,1,1,0,NA,NA,NA,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,Next_number,9,2,2,0,NA,NA,NA,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,Next_number,10,4,4,0,NA,NA,NA,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,Give_N,1,1,1,1,NA,NA,,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,Give_N,2,2,2,1,NA,NA,1,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,Give_N,3,3,8,0,NA,NA,1,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,Give_N,4,2,2,1,NA,NA,1,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,Give_N,5,3,2,0,NA,NA,1,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,Give_N,6,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,Give_N,7,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,Give_N,8,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,Give_N,9,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,Give_N,10,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,Give_N,11,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,Give_N,12,NA,NA,NA,NA,NA,,,0,no data
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,Give_N,13,NA,NA,NA,NA,NA,,,0,no data
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,Highest_count,NA,NA,6,NA,NA,NA,NA,,0,
small_sf_2_2,2.53524983,M,English,YKA,AMB,0,,2,HC_error,NA,NA,1,NA,NA,NA,NA,,0,
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,SF,Training,0,1,1,0,1,NA,,1,
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,SF,1,1,2,1,1,,NA,,1,
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,SF,2,3,5,0,0,0,NA,,1,
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,SF,3,5,6,1,1,,NA,,1,
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,SF,4,2,4,0,1,,NA,,1,
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,SF,5,4,5,1,0,0,NA,said 2 first time,1,
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,SF,6,3,5,0,0,0,NA,,1,
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,SF,7,5,NA,NA,0,1,NA,,1,no response
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,SF,8,1,NA,NA,,,NA,,1,no response
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,SF,9,2,NA,NA,,,NA,,1,no response
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,SF,10,4,NA,NA,,,NA,,1,no response
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,Next_number,1,1,NA,NA,NA,NA,NA,,1,no response
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,Next_number,2,3,NA,NA,NA,NA,NA,,1,no response
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,Next_number,3,5,NA,NA,NA,NA,NA,,1,no response
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,Next_number,4,2,NA,NA,NA,NA,NA,,1,no response
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,Next_number,5,4,NA,NA,NA,NA,NA,,1,no response
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,Next_number,6,3,NA,NA,NA,NA,NA,,1,no response
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,Next_number,7,5,NA,NA,NA,NA,NA,,1,no response
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,Next_number,8,1,NA,NA,NA,NA,NA,,1,no response
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,Next_number,9,2,NA,NA,NA,NA,NA,,1,no response
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,Next_number,10,4,NA,NA,NA,NA,NA,,1,no response
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,Give_N,1,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,Give_N,2,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,Give_N,3,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,Give_N,4,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,Give_N,5,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,Give_N,6,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,Give_N,7,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,Give_N,8,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,Give_N,9,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,Give_N,10,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,Give_N,11,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,Give_N,12,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,Give_N,13,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,Highest_count,NA,NA,NA,NA,NA,NA,NA,,1,
small_sf_2_3,-0.073922,NA,English,CG,AMB,1,DNF,NA,HC_error,NA,NA,NA,NA,NA,NA,NA,,1,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,SF,Training,0,1,1,0,1,NA,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,SF,1,1,2,1,1,,NA,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,SF,2,3,4,1,0,1,NA,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,SF,3,5,6,1,0,1,NA,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,SF,4,2,4,0,1,,NA,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,SF,5,4,6,0,1,,NA,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,SF,6,3,4,1,1,,NA,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,SF,7,5,7,0,0,0,NA,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,SF,8,1,2,1,1,,NA,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,SF,9,2,3,1,1,,NA,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,SF,10,4,6,0,1,,NA,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,Next_number,1,1,2,1,NA,NA,NA,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,Next_number,2,3,4,1,NA,NA,NA,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,Next_number,3,5,6,1,NA,NA,NA,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,Next_number,4,2,3,1,NA,NA,NA,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,Next_number,5,4,5,1,NA,NA,NA,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,Next_number,6,3,5,0,NA,NA,NA,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,Next_number,7,5,IDK,0,NA,NA,NA,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,Next_number,8,1,2,1,NA,NA,NA,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,Next_number,9,2,3,1,NA,NA,NA,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,Next_number,10,4,6,0,NA,NA,NA,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,Give_N,1,1,1,1,NA,NA,0,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,Give_N,2,2,2,1,NA,NA,1,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,Give_N,3,3,3,1,NA,NA,1,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,Give_N,4,4,4,1,NA,NA,1,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,Give_N,5,5,5,1,NA,NA,1,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,Give_N,6,6,6,1,NA,NA,1,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,Give_N,7,6,6,1,NA,NA,1,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,Give_N,8,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,Give_N,9,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,Give_N,10,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,Give_N,11,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,Give_N,12,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,Give_N,13,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,Highest_count,NA,NA,11,NA,NA,NA,NA,,0,
small_sf_2_4,3.72073922,M,English,CG,CG,0,,CP,HC_error,NA,NA,14,NA,NA,NA,NA,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,SF,Training,0,1,1,1,,NA,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,SF,1,1,2,1,1,,NA,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,SF,2,3,4,1,1,,NA,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,SF,3,5,6,1,1,,NA,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,SF,4,2,3,1,1,,NA,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,SF,5,4,5,1,1,,NA,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,SF,6,3,4,1,1,,NA,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,SF,7,5,7,0,1,,NA,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,SF,8,1,2,1,1,,NA,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,SF,9,2,3,1,1,,NA,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,SF,10,4,6,0,1,,NA,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,Next_number,1,1,2,1,NA,NA,NA,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,Next_number,2,3,4,1,NA,NA,NA,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,Next_number,3,5,6,1,NA,NA,NA,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,Next_number,4,2,1,0,NA,NA,NA,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,Next_number,5,4,5,1,NA,NA,NA,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,Next_number,6,3,6,0,NA,NA,NA,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,Next_number,7,5,7,0,NA,NA,NA,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,Next_number,8,1,6,0,NA,NA,NA,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,Next_number,9,2,3,1,NA,NA,NA,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,Next_number,10,4,5,1,NA,NA,NA,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,Give_N,1,1,1,1,NA,NA,,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,Give_N,2,2,2,1,NA,NA,1,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,Give_N,3,3,3,1,NA,NA,1,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,Give_N,4,4,4,1,NA,NA,1,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,Give_N,5,5,5,1,NA,NA,1,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,Give_N,6,6,6,1,NA,NA,1,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,Give_N,7,6,6,1,NA,NA,1,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,Give_N,8,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,Give_N,9,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,Give_N,10,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,Give_N,11,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,Give_N,12,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,Give_N,13,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,Highest_count,NA,NA,20,NA,NA,NA,NA,,0,
small_sf_2_5,3.89048597,F,English,CG,AMB,0,,CP,HC_error,NA,NA,22,NA,NA,NA,NA,,0,
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,SF,Training,0,1,1,0,0,NA,,1,
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,SF,1,1,2,1,1,,NA,,1,
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,SF,2,3,5,0,1,,NA,,1,
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,SF,3,5,6,1,0,0,NA,,1,
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,SF,4,2,4,0,0,1,NA,,1,
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,SF,5,4,6,0,0,0,NA,,1,
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,SF,6,3,4,1,1,,NA,,1,
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,SF,7,5,6,1,0,1,NA,,1,
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,SF,8,1,3,0,0,0,NA,,1,
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,SF,9,2,3,1,1,,NA,,1,
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,SF,10,4,6,0,0,0,NA,,1,
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,Next_number,1,1,NA,NA,NA,NA,NA,,1,no response
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,Next_number,2,3,NA,NA,NA,NA,NA,,1,no response
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,Next_number,3,5,NA,NA,NA,NA,NA,,1,no response
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,Next_number,4,2,NA,NA,NA,NA,NA,,1,no response
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,Next_number,5,4,NA,NA,NA,NA,NA,,1,no response
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,Next_number,6,3,NA,NA,NA,NA,NA,,1,no response
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,Next_number,7,5,NA,NA,NA,NA,NA,,1,no response
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,Next_number,8,1,NA,NA,NA,NA,NA,,1,no response
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,Next_number,9,2,NA,NA,NA,NA,NA,,1,no response
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,Next_number,10,4,NA,NA,NA,NA,NA,,1,no response
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,Give_N,1,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,Give_N,2,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,Give_N,3,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,Give_N,4,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,Give_N,5,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,Give_N,6,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,Give_N,7,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,Give_N,8,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,Give_N,9,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,Give_N,10,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,Give_N,11,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,Give_N,12,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,Give_N,13,NA,NA,NA,NA,NA,,,1,no data
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,Highest_count,NA,NA,NA,NA,NA,NA,NA,,1,
small_sf_2_6,2.56536619,F,English,JS,CG,1,DNF,NA,HC_error,NA,NA,NA,NA,NA,NA,NA,,1,
small_sf_2_7,3.81930185,M,English,JS,CG,0,,2,SF,Training,0,1,1,0,0,NA,,0,
small_sf_2_7,3.81930185,M,English,JS,CG,0,,2,SF,1,1,2,1,1,,NA,,0,
small_sf_2_7,3.81930185,M,English,JS,CG,0,,2,SF,2,3,5,0,0,1,NA,,0,
small_sf_2_7,3.81930185,M,English,JS,CG,0,,2,SF,3,5,7,0,1,,NA,,0,
small_sf_2_7,3.81930185,M,English,JS,CG,0,,2,SF,4,2,3,1,0,1,NA,,0,
small_sf_2_7,3.81930185,M,English,JS,CG,0,,2,SF,5,4,5,1,1,,NA,,0,
small_sf_2_7,3.81930185,M,English,JS,CG,0,,2,SF,6,3,5,0,1,,NA,,0,
small_sf_2_7,3.81930185,M,English,JS,CG,0,,2,SF,7,5,7,0,1,,NA,,0,
small_sf_2_7,3.81930185,M,English,JS,CG,0,,2,SF,8,1,3,0,0,0,NA,,0,
small_sf_2_7,3.81930185,M,English,JS,CG,0,,2,SF,9,2,3,1,0,0,NA,,0,
small_sf_2_7,3.81930185,M,English,JS,CG,0,,2,SF,10,4,5,1,1,,NA,,0,
small_sf_2_7,3.81930185,M,English,JS,CG,0,,2,Next_number,1,1,3,0,NA,NA,NA,,0,
small_sf_2_7,3.81930185,M,English,JS,CG,0,,2,Next_number,2,3,6,0,NA,NA,NA,,0,
small_sf_2_7,3.81930185,M,English,JS,CG,0,,2,Next_number,3,5,5,0,NA,NA,NA,,0,
small_sf_2_7,3.81930185,M,English,JS,CG,0,,2,Next_number,4,2,2,0,NA,NA,NA,,0,
small_sf_2_7,3.81930185,M,English,JS,CG,0,,2,Next_number,5,4,4,0,NA,NA,NA,,0,
small_sf_2_7,3.81930185,M,English,JS,CG,0,,2,Next_number,6,3,3,0,NA,NA,NA,,0,
small_sf_2_7,3.81930185,M,English,JS,CG,0,,2,Next_number,7,5,5,0,NA,NA,NA,,0,
small_sf_2_7,3.81930185,M,English,JS,CG,0,,2,Next_number,8,1,2,1,NA,NA,NA,,0,
small_sf_2_7,3.81930185,M,English,JS,CG,0,,2,Next_number,9,2,2,0,NA,NA,NA,,0,
small_sf_2_7,3.81930185,M,English,JS,CG,0,,2,Next_number,10,4,4,0,NA,NA,NA,,0,
small_sf_2_7,3.81930185,M,English,JS,CG,0,,2,Give_N,1,1,1,1,NA,NA,0,,0,
small_sf_2_7,3.81930185,M,English,JS,CG,0,,2,Give_N,2,2,2,1,NA,NA,1,,0,
